t,owner,stored_on,buyer,qty_kWh
33742,16,11,16,0.34913970486431256
33742,16,14,16,0.06664911253776236
33742,17,8,17,0.154073199903781
33742,19,4,19,0.15904807379138441
33742,19,5,19,0.40871369272961316
33742,22,24,22,0.0978307988503424
33743,9,8,9,0.40192012670431265
33743,16,10,16,0.05435973240454468
33743,16,11,16,0.0197740671810017
33743,16,20,16,0.27355709032127573
33743,16,21,16,0.024432033643341202
33743,17,8,17,0.015272230603310621
33743,17,14,17,0.24051861466109514
33743,19,5,19,0.5130750164286477
33743,22,24,22,0.21141829664838951
33744,9,8,9,0.2898160046787913
33744,12,20,12,0.1470910921392646
33744,16,10,16,0.032100188131163124
33744,16,11,16,0.06024979908490265
33744,16,20,16,0.18861464760306315
33744,16,21,16,0.014427460211569982
33744,17,8,17,0.12188138425945275
33744,17,14,17,0.11425987083188804
33744,19,5,19,0.41787774416936796
33744,22,24,22,0.15860310925244275
33744,22,25,22,0.03701576609984514
33745,9,8,9,0.1295402564419324
33745,12,11,12,0.11743580949592541
33745,16,11,16,0.08446801298109104
33745,16,14,16,0.09905263047444653
33745,19,4,19,0.21676051292139198
33745,19,6,19,0.0121551245492844
33745,19,7,19,0.04901811110126611
33746,16,8,16,0.035473080943475746
33746,19,24,19,0.09390526692487207
33752,17,8,17,0.014488362139052136
33766,9,8,9,0.5990856197031956
33766,9,14,9,0.033559862878223434
33766,12,7,12,0.3296137011886833
33766,15,7,15,0.1602473458578249
33766,16,24,16,0.16951975539329212
33767,9,8,9,0.5670409143365325
33767,9,14,9,0.3039100277368334
33767,12,4,12,0.2943291805706726
33767,12,5,12,0.19508170538295921
33767,15,4,15,0.4226345264154673
33767,15,6,15,0.01465201587075568
33767,15,7,15,0.37449911291886606
33767,16,7,16,0.07984599697369887
33767,16,25,16,0.2597127645937877
33768,9,8,9,0.5458269102990579
33768,9,14,9,0.2796833148352853
33768,12,4,12,0.2721020652259301
33768,12,5,12,0.1932932521166677
33768,15,4,15,0.44093258172136834
33768,15,6,15,0.0145717208021416
33768,15,7,15,0.19960926804941348
33768,16,7,16,0.14930101388586614
33768,16,25,16,0.1770670094080895
33769,9,8,9,0.5314367833803584
33769,9,14,9,0.2342579007012242
33769,12,4,12,0.10233499112035371
33769,12,5,12,0.33080845189598307
33769,15,4,15,0.3069733425909056
33769,15,6,15,0.008364708203682994
33769,15,7,15,0.2101424018380083
33769,16,24,16,0.2611006339638987
33769,16,25,16,0.04599946014292833
33770,9,8,9,0.5147218376192113
33770,9,14,9,0.042553234495322646
33770,12,7,12,0.3823542978361438
33770,12,25,12,0.02267885420245679
33770,15,24,15,0.22504155406405932
33770,15,25,15,0.11746402620917601
33770,16,20,16,0.08150957024906802
33770,16,24,16,0.22171570225452975
33771,9,8,9,0.10795582858265647
33771,12,11,12,0.09234624311118611
33771,12,14,12,0.015030009345251429
33771,15,14,15,0.04042486717261058
33771,16,14,16,0.1812710656423263
33771,19,4,19,0.28177694333683034
33775,17,8,17,0.03804642714370843
33776,17,8,17,0.05669332040708308
33776,22,8,22,0.08623366113101516
33789,9,8,9,0.1661890626120659
33789,12,5,12,0.03135348566928542
33789,15,4,15,0.0774929466862595
33789,15,6,15,0.01275917171520348
33789,15,7,15,0.09208311372963865
33790,9,8,9,0.530689193369439
33790,9,14,9,0.31157745995714503
33790,12,2,12,0.03297156762613085
33790,12,5,12,0.4425891428270684
33790,15,4,15,0.555941871639481
33790,15,5,15,0.08421484935922408
33790,16,7,16,0.09516733751524953
33790,16,24,16,0.01836411297215861
33790,16,25,16,0.2216025822962404
33791,9,8,9,0.5165479097896334
33791,9,14,9,0.388380739717201
33791,12,2,12,0.10731512924675175
33791,12,3,12,0.0406819200478748
33791,12,5,12,0.008485466395201424
33791,15,4,15,0.07776203795288837
33791,15,5,15,0.603026542435023
33791,16,7,16,0.3833061439630896
33792,9,8,9,0.4650823044299129
33792,9,14,9,0.3629986000538885
33792,15,2,15,0.0648345043542337
33792,15,3,15,0.024578008161532022
33792,15,5,15,0.12552987639231078
33792,16,4,16,0.20405816108783803
33792,16,6,16,0.007427742194901063
33792,16,7,16,0.13322109547123348
33793,9,8,9,0.44621412881723227
33793,9,14,9,0.3588771448464472
33793,12,2,12,0.06298306577645851
33793,12,3,12,0.023876149283634043
33793,12,5,12,0.24594810218556107
33793,15,4,15,0.31513877465799434
33793,15,5,15,0.1987529051938314
33793,16,7,16,0.1890150170212337
33793,16,24,16,0.058070166687142516
33793,16,25,16,0.1278999391943014
33794,9,8,9,0.4159943135044028
33794,9,14,9,0.02966416092167634
33794,12,7,12,0.19342066910175892
33794,12,24,12,0.009023795115491496
33794,12,25,12,0.12348999506644859
33794,15,24,15,0.2720890355793644
33794,16,20,16,0.12067003234600247
33794,16,24,16,0.2780537779013891
33794,17,14,17,0.060030324212625885
33795,16,8,16,0.048014067811857776
33795,17,8,17,0.11702318736995565
33795,19,24,19,0.04007743955208927
33795,19,25,19,0.06902741565252593
33795,22,20,22,0.08200225533662575
33796,17,8,17,0.07841663890262784
33796,22,8,22,0.11025330756061234
33796,22,14,22,0.003999833942180198
33797,17,8,17,0.04610989477402161
33797,22,8,22,0.0782819869893558
33798,17,8,17,0.05212075363571498
33798,22,8,22,0.08320834611856838
33799,17,8,17,0.015428806008540397
33799,22,8,22,0.04089844399160319
33813,9,8,9,0.7089501807833893
33813,9,14,9,0.13995608520486158
33813,12,24,12,0.3234098191012019
33813,12,25,12,0.15311179694372168
33813,15,24,15,0.26914144300181947
33813,16,20,16,0.2917522458150124
33813,16,24,16,0.0377168948392228
33814,9,8,9,0.6127370080480099
33814,9,14,9,0.34194387492138384
33814,12,7,12,0.5658336999155607
33814,12,25,12,0.05492785277100523
33814,15,24,15,0.4383602125106359
33814,15,25,15,0.17424619323098486
33814,16,20,16,0.1559616415247673
33814,16,24,16,0.3196501259734674
33815,9,8,9,0.46502053528131837
33815,9,14,9,0.43997379199097264
33815,12,7,12,0.5854834323142404
33815,15,7,15,0.08561860953244299
33815,15,24,15,0.2653589604939261
33815,15,25,15,0.22828541047163975
33815,16,24,16,0.45248105489224777
33816,9,8,9,0.43774194328312777
33816,9,14,9,0.30512190585692567
33816,12,4,12,0.4204014941608496
33816,12,5,12,0.1043444453799438
33816,15,4,15,0.13180234009609845
33816,15,6,15,0.0078105499534916415
33816,15,7,15,0.3305641376853172
33816,16,24,16,0.3523821632748989
33816,16,25,16,0.07536635358698973
33817,9,8,9,0.4110442235585196
33817,9,14,9,0.05871673742631103
33817,12,24,12,0.3185774908470612
33817,12,25,12,0.025013666898707633
33817,13,25,13,0.030217689186884833
33817,15,20,15,0.00691968612645173
33817,15,24,15,0.27985849415088027
33817,16,20,16,0.42037502565505663
33817,17,11,17,0.013689403494477226
33817,17,14,17,0.3181510163006417
33817,22,2,22,0.06508212181198376
33817,22,3,22,0.024671877066031835
33817,22,5,22,0.04691579685845211
33818,9,8,9,0.03093478070566036
33818,12,14,12,0.053182392937379454
33818,13,14,13,0.027972176432841778
33818,16,14,16,0.11872533012619635
33818,17,8,17,0.31472712442398354
33818,19,7,19,0.1321015952686474
33818,19,25,19,0.0668710831270178
33818,22,10,22,0.005244205256739032
33818,22,20,22,0.43815213494880645
33818,22,21,22,0.014234112604603964
33818,23,20,23,0.058231861628999404
33819,13,8,13,0.026633158795399403
33819,17,8,17,0.09266805150488054
33819,22,14,22,0.1310498803744727
33819,23,14,23,0.02671819108280804
33820,13,8,13,0.02719043337073579
33820,17,8,17,0.017578309326308772
33820,22,8,22,0.049479962084360764
33820,23,8,23,0.027196153557193625
33821,13,8,13,0.025831189954669043
33821,17,8,17,0.007916319445152876
33821,22,8,22,0.03648487663252975
33821,23,8,23,0.025937082605060446
33822,13,8,13,0.026730476362589073
33822,17,8,17,0.0008852728271178334
33822,22,8,22,0.026557486616186378
33822,23,8,23,0.02681297728010712
33836,17,8,17,0.3146283836414465
33836,22,11,22,0.14466368904738758
33836,22,14,22,0.1278831600643807
33836,22,15,22,0.0020156895771133777
33837,13,8,13,0.04372360672995601
33837,17,8,17,0.42630813156910996
